2005Q3,17534,17721,17897,18022,18235,18362,18498,18640,18778,18936,19053,19189,19340,19488,19675,19921,20128,20333,20575,20875,21316,21652,21922,22223,22739,23106,23570,24009,24456,25025,25654,26242,26978,27460,27823,28221,28770,29752,30530,31959,33271,34883,35731,36417,36993,37867,38399,39000,39590,40649,41287,42054,42956,43568,44103,45274,45805,46694,47110,47579,48191,49307,49925,50441,51539,52153,53214,53951,54643,55684,56267,56944,57966,58784,59819,60560,61601,62436,63312,64441,65330,66281,67149,68132,69694,70792,71900,72963,74274,75391,76641,77925,79127,80388,81631,82615,83832,84930,86552,88267,89924,91665,93439,95230,96931,98685,100047,101404,102912,104377,106105,107750,109485,111357,113037,114852,116698,118369,119889,121705,123840,125934,128495,131228,134715,138830,142791,147581,152346,157154,161786,166786,171766,176860,182829,187959,193683,199080,204646,210848,216425,221831,226791,230923,235965,241121,245942,250437,254803,258275,261665,264583,267631,271330,275650,281460,288977,296939,304574,312256,318945,323798,328040,330417,334242,338057,340978,344662,349302,353455,357087,360350,363886,368851,375637,382255,388040,393651,398996,402221,403812,404908,407129,409255,411390,414201,417085,419741,420760,424159,427247,429261,431774,434052,436785,439269,442359,445955,449588,453330,456808,460060,462453,465370,468463,471359,474089,476809,479749,482086,484570,486709,488411,489938,490592,490133,487798,482252,459833,310131,138830,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005Q4,12040,12170,12302,12394,12527,12618,12729,12845,12930,13033,13121,13206,13329,13450,13598,13770,13914,14043,14192,14436,14715,14930,15128,15329,15708,15980,16289,16583,16826,17157,17576,17986,18491,18827,19125,19575,20456,21785,22637,23389,23886,24739,25154,25541,25898,26518,26858,27223,27632,28425,28813,29318,29997,30422,30774,31693,32078,32802,33130,33489,33923,34812,35255,35628,36432,36855,37685,38166,38614,39423,39825,40277,40992,41579,42307,42814,43613,44168,44739,45557,46137,46775,47373,48044,49135,49830,50572,51300,52144,52869,53693,54551,55297,56190,57101,57864,58830,59688,60732,61800,62771,63821,64873,66037,67181,68386,69299,70240,71307,72293,73470,74687,75938,77190,78398,79641,80899,82219,83445,84739,86246,87776,89655,91661,94116,96867,99491,102654,105839,109062,112211,115355,118647,122013,125838,129173,132935,136544,140344,144448,148339,152016,155192,157841,161057,164223,167132,169875,172662,175013,177477,179717,182217,185363,188625,192667,197561,202639,207462,212238,216480,219918,223153,224835,227974,231323,233773,236790,240870,244474,247791,250629,253757,258309,264385,270495,276090,281952,287639,291149,292989,294089,296096,297808,299597,301833,304235,306532,307288,310988,314616,316582,318909,320868,323147,325138,327519,330191,333209,336361,339325,342123,343489,345991,348665,350746,352960,354699,356482,357778,358967,359842,360046,359715,357339,342652,232619,118532,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Q1,8756,8844,8945,9021,9116,9187,9266,9355,9417,9494,9548,9624,9692,9755,9854,10005,10105,10203,10330,10521,10754,10934,11098,11255,11525,11679,11923,12133,12328,12609,12961,13259,13762,14320,14914,15381,15805,16438,16776,17242,17537,18127,18418,18684,18908,19352,19576,19872,20147,20825,21079,21473,21955,22259,22498,23227,23515,24043,24235,24477,24786,25417,25698,25951,26614,26925,27486,27852,28153,28800,29111,29452,30011,30440,30995,31363,32053,32477,32852,33458,33893,34371,34849,35342,36131,36652,37165,37697,38393,38906,39476,40075,40735,41410,42155,42663,43301,43873,44622,45433,46118,46927,47713,48580,49455,50420,51122,51787,52597,53362,54262,55163,56057,57026,57949,58898,59907,60924,61820,62854,64055,65177,66619,68119,69937,72062,74112,76493,79016,81523,83899,86282,88740,91262,94100,96596,99576,102327,105317,108906,111847,114674,117085,119139,121389,123702,125949,127907,130067,131962,133962,135949,138093,140755,143446,146663,150434,154217,157934,161731,165195,168037,170807,172986,175804,178748,181029,183518,186765,189733,192536,195033,198045,202088,207492,212816,218125,223849,229395,232941,234626,235588,237369,238786,240272,242149,244309,246107,247688,251453,255150,256216,258204,259703,261504,263069,265025,267120,269402,271994,274400,276219,270145,271932,273150,274486,275648,276502,277322,277279,276196,272802,258997,159958,71050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Q2,7791,7886,7978,8030,8122,8176,8242,8310,8356,8422,8484,8540,8601,8656,8743,8873,8971,9064,9196,9346,9579,9760,9872,9986,10256,10431,10645,10850,11071,11438,11997,12536,13189,13568,13837,14060,14387,14853,15097,15543,15770,16269,16502,16694,16903,17333,17526,17760,18004,18542,18778,19138,19629,19892,20130,20804,21016,21531,21713,21920,22171,22833,23092,23344,23909,24167,24693,25056,25326,25953,26198,26498,27035,27445,27931,28255,28853,29228,29553,30076,30455,30913,31309,31701,32462,32896,33381,33855,34440,34944,35537,36259,36881,37454,38124,38593,39151,39669,40294,40977,41703,42453,43176,43971,44728,45580,46213,46864,47580,48257,49139,49987,50919,51763,52651,53567,54505,55476,56417,57453,58636,59836,61275,62693,64632,66680,68640,70916,73223,75495,77695,79973,82178,84490,87171,89579,92252,94938,97798,100896,103714,106285,108373,110179,112189,114131,116102,118084,120298,122071,124160,126160,128230,130831,133334,136306,139715,143213,146707,150237,153670,156562,159607,162099,165128,168260,170695,173335,176905,180186,183485,186582,190152,195133,201603,208033,214513,221699,228673,233447,235725,237011,239179,240779,242367,244641,247460,249977,253434,259009,264774,267135,269617,271393,273403,274968,276953,279178,281656,284255,286669,288560,280170,282130,283434,284610,285405,284944,280174,266276,163023,72966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Q3,7367,7439,7519,7570,7661,7714,7778,7855,7927,7986,8045,8099,8145,8202,8281,8382,8460,8552,8655,8808,8994,9135,9265,9395,9637,9798,10085,10444,10868,11278,11683,12030,12413,12688,12875,13071,13344,13751,13977,14394,14606,15154,15350,15501,15657,16025,16174,16394,16572,17137,17363,17712,18141,18385,18591,19220,19400,19885,20046,20240,20483,21119,21353,21568,22121,22382,22883,23187,23476,23995,24224,24471,25028,25398,25875,26201,26770,27159,27449,27996,28367,28753,29085,29484,30171,30596,31086,31558,32180,32663,33188,33808,34388,34892,35480,35922,36448,36923,37617,38332,38954,39660,40352,41114,41798,42511,43085,43632,44352,45035,45861,46647,47558,48351,49227,50076,50980,51898,52731,53711,54856,56014,57427,58866,60711,62681,64465,66400,68517,70711,72745,74693,76808,78909,81263,83363,85755,88085,90494,93266,95769,98055,99956,101625,103506,105315,107052,108840,110776,112402,114326,116085,117989,120302,122625,125286,128402,131459,134585,137781,140999,143701,146377,148559,151285,154215,156607,159065,162409,165427,168424,171376,174973,179724,185702,191542,197440,203981,210479,215041,217215,218510,220650,222304,223961,226107,228837,231597,235482,241272,247093,249662,252291,254018,255987,257364,258866,260454,262408,264636,266674,267972,268675,270578,265883,263536,249712,167803,77407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006Q4,9307,9405,9519,9575,9685,9767,9832,9918,9976,10058,10121,10189,10252,10329,10433,10572,10665,10772,10899,11090,11371,11543,11716,11978,12507,12976,13395,13692,14002,14402,14845,15223,15721,16032,16308,16532,16860,17399,17662,18163,18404,19049,19302,19514,19719,20178,20426,20665,20885,21521,21775,22178,22670,22964,23197,24000,24260,24777,24992,25219,25526,26311,26590,26864,27535,27826,28461,28813,29146,29820,30090,30416,31040,31568,32194,32560,33281,33714,34065,34667,35107,35596,36068,36654,37560,38149,38732,39280,40021,40606,41267,42037,42699,43347,44070,44654,45324,45877,46650,47473,48232,49116,50027,51037,51860,52842,53577,54356,55278,56071,57089,58094,59251,60345,61380,62443,63571,64672,65691,66918,68358,69708,71461,73255,75521,78041,80399,83185,85972,88722,91531,94333,97140,99778,103082,105930,109123,112145,115387,118952,122095,125104,127601,129813,132339,134836,137177,139396,141721,143713,145869,147901,150096,152735,155486,158908,163120,167248,171303,175336,179106,182256,185326,187869,190935,194225,196682,199632,203411,206919,210116,212942,216308,220793,226842,232691,238652,244806,251232,255727,257717,258820,260678,261939,263382,265211,267330,268627,270954,274835,279301,279557,281604,282891,284294,285060,285810,285570,286517,287881,288615,287939,284960,273964,168851,81004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007Q1,9633,9746,9843,9904,10023,10093,10175,10260,10322,10400,10455,10528,10603,10681,10796,10954,11064,11174,11312,11547,11929,12377,12763,13082,13536,13792,14111,14409,14687,15083,15521,15896,16364,16731,16996,17239,17584,18050,18339,18828,19116,19753,20006,20238,20448,20941,21183,21421,21664,22351,22630,23086,23610,23920,24141,24931,25186,25742,25935,26168,26495,27273,27546,27797,28500,28824,29468,29856,30192,30847,31126,31459,32138,32658,33304,33739,34510,35006,35422,36096,36616,37227,37822,38416,39278,39863,40438,41054,41821,42450,43131,43886,44648,45368,46124,46757,47441,48009,48832,49715,50532,51453,52424,53412,54374,55443,56217,56976,57933,58787,59897,60959,62190,63327,64450,65638,66832,68024,69118,70401,71901,73374,75232,77088,79605,82362,84942,88048,91235,94350,97461,100416,103430,106302,109766,112682,116150,119328,122835,126742,130179,133420,136238,138541,141240,143838,146287,148669,151187,153349,155657,157897,160244,163263,166169,169733,174139,178608,182815,187140,191173,194459,197750,200463,203553,206836,209429,212454,216275,219603,222724,225482,228589,232999,238746,244759,250505,256248,262196,266369,268190,269167,270802,271769,273065,274781,276678,276138,275891,279295,282775,282982,284166,282879,280573,279673,279729,275801,274154,271761,258854,153761,71950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007Q2,11703,11816,11929,12002,12128,12210,12296,12399,12485,12569,12659,12736,12829,12934,13071,13258,13410,13680,14017,14519,15075,15478,15752,16025,16448,16751,17117,17446,17781,18283,18870,19379,19905,20306,20595,20866,21248,21860,22188,22818,23134,23918,24239,24524,24755,25323,25568,25872,26190,27056,27354,27872,28422,28760,29071,30111,30403,31040,31279,31530,31873,32757,33106,33421,34271,34654,35416,35904,36302,37013,37370,37762,38606,39245,40069,40574,41583,42158,42715,43616,44235,44941,45529,46151,47136,47811,48474,49240,50113,50861,51720,52643,53520,54361,55235,55916,56770,57542,58560,59577,60629,61819,62910,64124,65291,66513,67477,68401,69517,70544,71791,73050,74561,75920,77245,78698,80109,81499,82794,84373,86314,88092,90369,92711,95912,99376,102698,106531,110365,114187,117816,121358,124949,128372,132369,136006,140027,143872,147963,152477,156336,159993,163090,165815,168861,172005,174944,177736,180674,183297,186093,188743,191460,194816,198134,202371,207642,212917,217968,223201,228026,232003,235987,239175,242921,246685,249766,253122,257543,261578,265319,268682,272430,278088,285444,292533,299213,305998,312935,317876,320064,321141,323136,324214,325601,327532,329578,329108,328719,332197,335982,336275,337429,337563,333485,327992,325506,304497,205939,97270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007Q3,8557,8665,8774,8847,8954,9019,9102,9172,9234,9314,9376,9435,9494,9574,9770,10048,10311,10500,10687,10924,11193,11421,11597,11769,12077,12273,12530,12763,13016,13377,13776,14128,14559,14801,15002,15198,15479,15964,16199,16650,16863,17463,17673,17832,18000,18429,18609,18817,19037,19757,19959,20312,20740,20969,21192,21889,22116,22642,22790,22973,23263,23869,24100,24321,24911,25219,25751,26059,26327,26866,27112,27405,28019,28482,29115,29503,30240,30685,31025,31637,32020,32501,32877,33310,33969,34425,34904,35430,36059,36575,37166,37804,38459,39058,39684,40197,40795,41344,42088,42868,43597,44360,45193,46019,46812,47644,48319,48981,49786,50514,51434,52340,53352,54316,55299,56328,57408,58439,59398,60517,61953,63338,65136,66848,68978,71376,73662,76306,79139,81854,84396,86898,89519,91978,94805,97363,100151,102949,105766,108922,111611,114202,116409,118317,120364,122476,124588,126599,128821,130742,132833,134939,137143,139759,142301,145422,149039,152676,156281,160026,163633,166629,169777,172495,175626,178984,181638,184523,188349,191851,195242,198541,202231,207487,213868,220102,226324,233141,240183,245397,247763,248996,251227,252212,253172,254747,256591,258309,260695,265241,270906,272696,274045,272326,260053,168210,80885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007Q4,9601,9694,9812,9879,9989,10055,10139,10217,10291,10374,10444,10603,10872,11129,11368,11624,11793,11978,12155,12411,12765,13037,13233,13428,13781,14016,14321,14586,14830,15230,15659,16019,16458,16784,17040,17295,17612,18142,18370,18852,19112,19790,20012,20241,20414,20935,21139,21414,21645,22366,22586,22958,23466,23740,23965,24756,25022,25536,25734,25936,26203,26887,27196,27455,28048,28355,29017,29390,29744,30470,30758,31123,31867,32483,33268,33662,34492,34962,35405,36077,36513,37042,37534,38064,38911,39465,40048,40559,41246,41789,42479,43234,43872,44540,45254,45835,46585,47176,47963,48796,49585,50512,51464,52408,53280,54265,55034,55747,56663,57512,58519,59594,60719,61794,62894,64044,65179,66311,67399,68575,70154,71582,73383,75225,77516,80184,82708,85666,88895,92045,94948,97901,100804,103719,107021,109800,113199,116492,119875,123543,126839,129832,132589,134988,137685,140455,143072,145532,148124,150421,152877,155075,157527,160423,163411,167206,171966,176698,181287,185943,190367,193857,197333,200264,203512,207130,209988,213291,217638,221416,224781,227741,231095,236137,242449,248753,254920,261150,267885,273018,275169,275881,277417,278126,278783,279866,281137,282993,284822,286944,288779,271821,166963,86233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008Q1,12347,12470,12593,12682,12805,12897,12995,13140,13423,13960,14423,14788,15025,15246,15510,15826,16068,16301,16538,16883,17323,17700,17998,18313,18804,19158,19584,19970,20340,20866,21537,22058,22742,23233,23630,23948,24424,25139,25552,26241,26620,27424,27816,28194,28489,29212,29518,29903,30275,31121,31518,32057,32739,33126,33511,34412,34806,35448,35758,36074,36472,37378,37790,38108,38941,39362,40173,40751,41270,42263,42764,43323,44226,44961,45892,46436,47465,48131,48833,49749,50378,51129,51810,52555,53664,54510,55333,56160,57246,58131,59150,60233,61266,62319,63367,64186,65241,66101,67222,68368,69566,70800,72144,73571,74929,76395,77543,78685,79983,81173,82600,84032,85560,87103,88619,90211,91783,93373,94723,96349,98327,100174,102593,104988,108127,112122,116076,120919,126141,131325,136147,140989,145783,150558,156262,161056,166401,171734,177321,183314,188678,194382,199744,204088,209174,214692,219996,224666,228925,232591,236484,239629,242906,246929,251575,257800,266384,276029,285321,295137,303994,310613,315763,319408,323775,328320,331842,336365,342427,347449,351784,355102,358590,363923,371441,379769,387443,394371,402289,408208,409955,410320,411337,412092,412710,413794,414441,413546,395601,247092,91342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008Q2,10924,11034,11137,11215,11331,11549,11874,12305,12626,12911,13104,13278,13444,13581,13766,14020,14209,14391,14613,14880,15232,15523,15754,16041,16462,16757,17165,17506,17836,18279,18777,19240,19781,20186,20503,20830,21271,21795,22152,22695,23062,23740,24104,24412,24668,25198,25468,25798,26105,26718,27071,27500,28071,28423,28733,29415,29715,30243,30505,30775,31110,31699,32021,32352,33084,33497,34201,34745,35179,35846,36181,36611,37349,37918,38620,39068,39850,40385,40953,41691,42245,42935,43471,44138,45041,45720,46485,47145,48051,48816,49675,50606,51396,52243,53145,53891,54725,55483,56487,57503,58507,59695,60877,62098,63305,64598,65526,66503,67643,68697,69930,71142,72425,73807,75167,76564,77898,79228,80424,81816,83540,85219,87402,89573,92456,95957,99461,103506,107837,112073,115999,119831,123833,127798,132446,136447,141033,145511,150133,155178,159714,164240,168649,172447,176848,181493,185870,189758,193509,196800,200191,203160,206178,209947,214072,219622,227280,235727,243730,251860,259578,265516,270413,274027,278402,282870,286312,290754,296562,301563,305723,309144,312777,318384,326441,334662,342027,348723,355982,361399,363119,363181,364014,364296,356516,347004,245795,131972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008Q3,5478,5546,5656,5802,6035,6162,6281,6371,6463,6563,6624,6691,6752,6820,6904,7018,7123,7208,7321,7450,7641,7769,7875,7993,8199,8339,8501,8649,8817,9046,9293,9531,9782,9985,10154,10296,10488,10755,10936,11231,11417,11793,11931,12079,12211,12457,12582,12736,12884,13197,13341,13597,13887,14087,14251,14679,14835,15141,15262,15400,15578,15862,16081,16246,16582,16775,17100,17343,17529,17886,18065,18280,18733,19052,19392,19633,20021,20297,20608,20976,21293,21618,21932,22261,22698,23064,23455,23826,24255,24649,25065,25520,25939,26362,26803,27190,27618,27989,28520,29087,29634,30234,30841,31463,32055,32686,33145,33664,34247,34841,35520,36240,36982,37681,38406,39119,39817,40591,41303,42085,43035,44045,45324,46687,48353,50200,52035,54224,56479,58608,60586,62536,64422,66290,68484,70369,72537,74614,76729,79094,81149,83243,85140,86879,88820,90928,92840,94663,96491,98222,100013,101698,103525,105669,108056,110899,114522,118461,122493,126571,130725,133969,136750,139255,142252,145526,148118,151192,155392,159223,162736,165707,168810,173392,179934,186769,193696,200695,208523,214628,216906,216174,211051,144839,79701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008Q4,6463,6625,6762,6841,6956,7042,7121,7198,7274,7361,7415,7484,7560,7612,7702,7805,7901,7992,8107,8245,8418,8574,8694,8833,9029,9171,9365,9556,9740,9974,10221,10476,10709,10932,11092,11268,11516,11805,11999,12269,12456,12789,12957,13129,13298,13556,13691,13866,14048,14327,14519,14728,15023,15217,15358,15643,15816,16051,16191,16335,16559,16862,17058,17224,17504,17721,18020,18233,18430,18730,18899,19127,19482,19750,20094,20334,20690,20969,21308,21677,21963,22340,22679,23048,23566,24051,24473,24915,25401,25815,26308,26809,27259,27752,28197,28630,29156,29563,30103,30648,31219,31869,32537,33213,33907,34673,35261,35789,36473,37159,37887,38643,39415,40194,40951,41672,42431,43192,43856,44629,45638,46661,47765,48954,50569,52656,54721,57362,59861,62334,64658,67092,69543,71887,74658,77097,79896,82518,85147,87930,90592,93342,96046,98448,101369,104479,107432,110065,112177,113991,115840,117346,118959,120934,123181,126222,131069,136661,142190,147833,153199,157057,160075,162117,164648,167490,169687,172891,177234,180889,183825,186008,188060,191432,196636,202418,207311,210702,213031,203529,115629,71655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009Q1,25839,26146,26454,26750,27128,27440,27750,28093,28366,28719,28986,29261,29557,29866,30172,30535,30920,31299,31719,32234,32809,33501,34059,34668,35448,36212,36973,37765,38631,39489,40501,41506,42736,44065,45128,46184,47423,48641,49966,51286,52513,53906,55204,56381,57333,58223,58883,59615,60486,61372,62318,63178,64043,64918,65638,66477,67221,68000,68620,69250,69908,70663,71423,72103,73023,73925,74852,75791,76662,77596,78361,79282,80377,81462,82678,83755,85006,86181,87471,88721,89800,91173,92329,93805,95873,97901,100043,102341,104748,106784,109043,111063,113035,115071,116739,118213,120243,121836,123872,125931,128082,130593,133547,136455,139584,143233,145834,147893,150380,152356,154689,156953,159202,161683,163987,166132,168175,170138,171716,173486,175899,178145,180518,183242,187578,194575,203012,212610,221827,231702,241890,252807,264940,277003,290368,303226,317219,329924,341070,351934,363566,377900,391623,402902,416441,433699,450296,463721,470295,475589,480090,483262,486341,489642,493351,500301,514121,532444,548269,563216,575074,582065,586641,589181,592045,594882,596876,599983,604232,607836,610253,611764,612923,614278,615292,614484,597429,365834,145872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009Q2,45252,45736,46282,46764,47316,47825,48404,48961,49479,50084,50540,51026,51574,52094,52684,53302,54040,54705,55488,56449,57507,58669,59654,60763,62154,63541,64884,66295,67874,69514,71470,73296,75454,77783,79623,81503,83806,85868,88090,90348,92380,94773,97017,98965,100756,102289,103594,104840,106369,107895,109541,111021,112544,114161,115555,117123,118491,119589,120508,121487,122614,123838,125146,126303,127896,129427,131064,132638,134036,135701,136899,138411,140153,141939,143924,145684,147808,149744,151946,154238,156033,158178,160065,162621,166103,169597,173423,177065,181042,184240,188016,191584,194840,197937,200575,203053,206345,209068,212346,215743,219355,223738,228367,232976,238118,243963,248172,251449,255545,259013,262823,266641,270498,274703,278629,282366,285990,289790,292304,295017,298469,301683,305036,308945,314969,323888,333799,344862,355934,367177,378325,391145,404885,417930,432970,446395,461190,474090,485539,496934,508809,523288,536314,547140,559858,574738,588443,598870,605074,610387,615152,618538,621655,624861,628373,634457,645884,658426,669531,679660,687512,692102,695680,697965,700266,702341,703632,705443,707910,709363,709956,709899,705272,668330,450241,210680,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009Q3,31607,31976,32365,32709,33111,33508,33898,34287,34626,35028,35367,35729,36100,36456,36868,37331,37875,38395,38963,39606,40395,41238,41886,42610,43596,44459,45472,46475,47560,48676,49910,51188,52598,54115,55269,56467,57977,59415,60910,62354,63691,65229,66607,67738,68770,69881,70694,71588,72573,73671,74840,75997,77269,78393,79304,80416,81249,82064,82757,83383,84196,85081,86045,86918,88038,89094,90340,91426,92411,93561,94457,95559,96821,98046,99474,100702,102206,103582,105141,106653,107973,109534,110929,112687,115051,117212,119398,121674,124169,126246,128558,130761,132832,134832,136566,138216,140305,142133,144418,146722,149236,152091,154212,156545,159475,162580,164729,166278,168653,170776,173144,175519,177940,180480,182893,185085,187149,189058,190554,192276,194523,196799,199528,202424,206706,212523,218188,224319,230562,236820,242837,249565,256696,263233,271206,277969,285530,292031,297915,304368,310884,318227,325081,331161,338529,346270,353542,359289,363322,366676,370556,372721,374863,377347,380152,384752,392575,400517,408067,415003,421133,424837,427518,428925,430535,432105,433158,434542,436092,435448,425279,305134,172120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
